eps_c,eps_a
0.0,4.184931506849315
0.001388888888888889,4.178082191780822
0.002777777777777778,4.178082191780822
0.0041666666666666675,4.178082191780822
0.005555555555555556,4.164383561643836
0.006944444444444444,4.164383561643836
0.008333333333333335,4.1506849315068495
0.009722222222222222,4.1506849315068495
0.011111111111111112,4.136986301369863
0.0125,4.136986301369863
0.013888888888888888,4.123287671232877
0.015277777777777779,4.123287671232877
0.01666666666666667,4.123287671232877
0.018055555555555557,4.109589041095891
0.019444444444444445,4.109589041095891
0.020833333333333332,4.095890410958904
0.022222222222222223,4.095890410958904
0.023611111111111114,4.082191780821917
0.025,4.082191780821917
0.026388888888888892,4.068493150684931
0.027777777777777776,4.068493150684931
0.029166666666666667,4.054794520547945
0.030555555555555558,4.054794520547945
0.03194444444444445,4.0410958904109595
0.03333333333333334,4.0410958904109595
0.034722222222222224,4.027397260273973
0.036111111111111115,4.027397260273973
0.037500000000000006,4.013698630136986
0.03888888888888889,4.013698630136986
0.04027777777777778,4.0
0.041666666666666664,4.0
0.043055555555555555,3.986301369863014
0.044444444444444446,3.986301369863014
0.04583333333333334,3.9726027397260273
0.04722222222222223,3.9589041095890414
0.04861111111111111,3.9589041095890414
0.05,3.9452054794520546
0.051388888888888894,3.9452054794520546
0.052777777777777785,3.9315068493150687
0.05416666666666667,3.9315068493150687
0.05555555555555555,3.917808219178082
0.05694444444444445,3.904109589041096
0.058333333333333334,3.904109589041096
0.05972222222222222,3.890410958904109
0.061111111111111116,3.890410958904109
0.0625,3.8767123287671232
0.0638888888888889,3.8767123287671232
0.06527777777777778,3.8630136986301373
0.06666666666666668,3.8493150684931505
0.06805555555555556,3.8493150684931505
0.06944444444444445,3.8356164383561646
0.07083333333333335,3.8356164383561646
0.07222222222222223,3.821917808219178
0.07361111111111113,3.821917808219178
0.07500000000000001,3.808219178082192
0.0763888888888889,3.794520547945205
0.07777777777777778,3.794520547945205
0.07916666666666666,3.780821917808219
0.08055555555555556,3.780821917808219
0.08194444444444444,3.7671232876712333
0.08333333333333333,3.7671232876712333
0.08472222222222223,3.7534246575342465
0.08611111111111111,3.7397260273972606
0.08750000000000001,3.7397260273972606
0.08888888888888889,3.7260273972602738
0.09027777777777778,3.712328767123288
0.09166666666666667,3.712328767123288
0.09305555555555556,3.698630136986301
0.09444444444444446,3.698630136986301
0.09583333333333334,3.684931506849315
0.09722222222222222,3.6712328767123283
0.09861111111111112,3.6712328767123283
0.1,3.6575342465753424
0.1013888888888889,3.6438356164383565
0.10277777777777779,3.6438356164383565
0.10416666666666667,3.6301369863013697
0.10555555555555557,3.6301369863013697
0.10694444444444445,3.616438356164384
0.10833333333333334,3.602739726027397
0.10972222222222222,3.602739726027397
0.1111111111111111,3.589041095890411
0.11249999999999999,3.5753424657534243
0.1138888888888889,3.5753424657534243
0.11527777777777778,3.5616438356164384
0.11666666666666667,3.5479452054794525
0.11805555555555555,3.5479452054794525
0.11944444444444444,3.5342465753424657
0.12083333333333335,3.5205479452054798
0.12222222222222223,3.506849315068493
0.12361111111111112,3.506849315068493
0.125,3.493150684931507
0.12638888888888888,3.4794520547945202
0.1277777777777778,3.4794520547945202
0.12916666666666668,3.4657534246575343
0.13055555555555556,3.4520547945205475
0.13194444444444445,3.4520547945205475
0.13333333333333336,3.4383561643835616
0.13472222222222224,3.4246575342465757
0.13611111111111113,3.410958904109589
0.1375,3.410958904109589
0.1388888888888889,3.397260273972603
0.1402777777777778,3.383561643835616
0.1416666666666667,3.383561643835616
0.14305555555555557,3.3698630136986303
0.14444444444444446,3.3561643835616435
0.14583333333333334,3.3424657534246576
0.14722222222222225,3.3424657534246576
0.14861111111111114,3.3287671232876717
0.15000000000000002,3.315068493150685
0.1513888888888889,3.315068493150685
0.1527777777777778,3.301369863013699
0.15416666666666667,3.287671232876712
0.15555555555555556,3.2739726027397262
0.15694444444444444,3.2739726027397262
0.15833333333333333,3.2602739726027394
0.1597222222222222,3.2465753424657535
0.16111111111111112,3.2328767123287667
0.1625,3.2328767123287667
0.1638888888888889,3.219178082191781
0.16527777777777777,3.205479452054795
0.16666666666666666,3.191780821917808
0.16805555555555557,3.191780821917808
0.16944444444444445,3.178082191780822
0.17083333333333334,3.1643835616438354
0.17222222222222222,3.1506849315068495
0.1736111111111111,3.1506849315068495
0.17500000000000002,3.1369863013698627
0.1763888888888889,3.1232876712328768
0.17777777777777778,3.109589041095891
0.17916666666666667,3.109589041095891
0.18055555555555555,3.095890410958904
0.18194444444444446,3.082191780821918
0.18333333333333335,3.0684931506849313
0.18472222222222223,3.0684931506849313
0.18611111111111112,3.0547945205479454
0.1875,3.0410958904109586
0.1888888888888889,3.0273972602739727
0.1902777777777778,3.013698630136986
0.19166666666666668,3.013698630136986
0.19305555555555556,3.0
0.19444444444444445,2.986301369863014
0.19583333333333336,2.9726027397260273
0.19722222222222224,2.9589041095890414
0.19861111111111113,2.9589041095890414
0.2,2.9452054794520546
0.2013888888888889,2.9315068493150687
0.2027777777777778,2.917808219178082
0.2041666666666667,2.904109589041096
0.20555555555555557,2.904109589041096
0.20694444444444446,2.890410958904109
0.20833333333333334,2.8767123287671232
0.20972222222222225,2.8630136986301373
0.21111111111111114,2.8493150684931505
0.21250000000000002,2.8493150684931505
0.2138888888888889,2.8356164383561646
0.2152777777777778,2.821917808219178
0.21666666666666667,2.808219178082192
0.21805555555555556,2.794520547945205
0.21944444444444444,2.794520547945205
0.22083333333333333,2.780821917808219
0.2222222222222222,2.7671232876712333
0.22361111111111112,2.7534246575342465
0.22499999999999998,2.7397260273972606
0.2263888888888889,2.7397260273972606
0.2277777777777778,2.7260273972602738
0.22916666666666666,2.712328767123288
0.23055555555555557,2.698630136986301
0.23194444444444443,2.684931506849315
0.23333333333333334,2.684931506849315
0.23472222222222225,2.6712328767123283
0.2361111111111111,2.6575342465753424
0.23750000000000002,2.6438356164383565
0.23888888888888887,2.6301369863013697
0.24027777777777778,2.616438356164384
0.2416666666666667,2.616438356164384
0.24305555555555555,2.602739726027397
0.24444444444444446,2.589041095890411
0.24583333333333332,2.5753424657534243
0.24722222222222223,2.5616438356164384
0.24861111111111114,2.5616438356164384
0.25,2.5479452054794525
0.2513888888888889,2.5342465753424657
0.25277777777777777,2.5205479452054798
0.25416666666666665,2.506849315068493
0.2555555555555556,2.493150684931507
0.2569444444444444,2.493150684931507
0.25833333333333336,2.4794520547945202
0.2597222222222222,2.4657534246575343
0.2611111111111111,2.4520547945205475
0.2625,2.4383561643835616
0.2638888888888889,2.4383561643835616
0.2652777777777778,2.4246575342465757
0.2666666666666667,2.410958904109589
0.26805555555555555,2.397260273972603
0.2694444444444445,2.383561643835616
0.2708333333333333,2.383561643835616
0.27222222222222225,2.3698630136986303
0.27361111111111114,2.3561643835616435
0.275,2.3424657534246576
0.2763888888888889,2.3287671232876717
0.2777777777777778,2.3287671232876717
0.2791666666666667,2.315068493150685
0.2805555555555556,2.301369863013699
0.28194444444444444,2.287671232876712
0.2833333333333334,2.2739726027397262
0.2847222222222222,2.2739726027397262
0.28611111111111115,2.2602739726027394
0.28750000000000003,2.2465753424657535
0.2888888888888889,2.2328767123287667
0.2902777777777778,2.219178082191781
0.2916666666666667,2.219178082191781
0.29305555555555557,2.205479452054795
0.2944444444444445,2.191780821917808
0.29583333333333334,2.178082191780822
0.2972222222222223,2.1643835616438354
0.2986111111111111,2.1643835616438354
0.30000000000000004,2.1506849315068495
0.30138888888888893,2.1369863013698627
0.3027777777777778,2.1232876712328768
0.3041666666666667,2.109589041095891
0.3055555555555556,2.109589041095891
0.30694444444444446,2.095890410958904
0.30833333333333335,2.082191780821918
0.30972222222222223,2.0684931506849313
0.3111111111111111,2.0547945205479454
0.3125,2.0547945205479454
0.3138888888888889,2.0410958904109586
0.3152777777777778,2.0273972602739727
0.31666666666666665,2.013698630136986
0.3180555555555556,2.0
0.3194444444444444,2.0
0.32083333333333336,1.986301369863014
0.32222222222222224,1.9726027397260273
0.3236111111111111,1.9589041095890414
0.325,1.9589041095890414
0.3263888888888889,1.9452054794520546
0.3277777777777778,1.9315068493150687
0.3291666666666667,1.9178082191780819
0.33055555555555555,1.9178082191780819
0.3319444444444445,1.904109589041096
0.3333333333333333,1.8904109589041092
0.33472222222222225,1.8767123287671232
0.33611111111111114,1.8630136986301373
0.3375,1.8630136986301373
0.3388888888888889,1.8493150684931505
0.3402777777777778,1.8356164383561646
0.3416666666666667,1.8219178082191778
0.3430555555555556,1.8219178082191778
0.34444444444444444,1.808219178082192
0.3458333333333334,1.794520547945205
0.3472222222222222,1.7808219178082192
0.34861111111111115,1.7808219178082192
0.35000000000000003,1.7671232876712333
0.3513888888888889,1.7534246575342465
0.3527777777777778,1.7397260273972606
0.3541666666666667,1.7397260273972606
0.35555555555555557,1.7260273972602738
0.3569444444444445,1.7123287671232879
0.35833333333333334,1.698630136986301
0.3597222222222223,1.698630136986301
0.3611111111111111,1.6849315068493151
0.36250000000000004,1.6712328767123283
0.36388888888888893,1.6575342465753424
0.3652777777777778,1.6575342465753424
0.3666666666666667,1.6438356164383565
0.3680555555555556,1.6301369863013697
0.36944444444444446,1.6164383561643838
0.37083333333333335,1.6164383561643838
0.37222222222222223,1.602739726027397
0.3736111111111111,1.589041095890411
0.375,1.589041095890411
0.3763888888888889,1.5753424657534243
0.3777777777777778,1.5616438356164384
0.37916666666666665,1.5479452054794525
0.3805555555555556,1.5479452054794525
0.3819444444444444,1.5342465753424657
0.38333333333333336,1.5205479452054798
0.38472222222222224,1.506849315068493
0.3861111111111111,1.506849315068493
0.3875,1.493150684931507
0.3888888888888889,1.4794520547945202
0.3902777777777778,1.4794520547945202
0.3916666666666667,1.4657534246575343
0.39305555555555555,1.4520547945205475
0.3944444444444445,1.4520547945205475
0.3958333333333333,1.4383561643835616
0.39722222222222225,1.4246575342465757
0.39861111111111114,1.410958904109589
0.4,1.410958904109589
0.4013888888888889,1.397260273972603
0.4027777777777778,1.3835616438356162
0.4041666666666667,1.3835616438356162
0.4055555555555556,1.3698630136986303
0.40694444444444444,1.3561643835616435
0.4083333333333334,1.3561643835616435
0.4097222222222222,1.3424657534246576
0.41111111111111115,1.3287671232876717
0.41250000000000003,1.3287671232876717
0.4138888888888889,1.3150684931506849
0.4152777777777778,1.301369863013699
0.4166666666666667,1.301369863013699
0.41805555555555557,1.2876712328767121
0.4194444444444445,1.2739726027397262
0.42083333333333334,1.2739726027397262
0.4222222222222223,1.2602739726027394
0.4236111111111111,1.2465753424657535
0.42500000000000004,1.2465753424657535
0.42638888888888893,1.2328767123287667
0.4277777777777778,1.2191780821917808
0.4291666666666667,1.2191780821917808
0.4305555555555556,1.205479452054795
0.43194444444444446,1.191780821917808
0.43333333333333335,1.191780821917808
0.43472222222222223,1.1780821917808222
0.4361111111111111,1.1643835616438354
0.4375,1.1643835616438354
0.4388888888888889,1.1506849315068495
0.4402777777777778,1.1369863013698627
0.44166666666666665,1.1369863013698627
0.4430555555555556,1.1232876712328768
0.4444444444444444,1.1095890410958908
0.44583333333333336,1.1095890410958908
0.44722222222222224,1.095890410958904
0.4486111111111112,1.0821917808219181
0.44999999999999996,1.0821917808219181
0.4513888888888889,1.0684931506849313
0.4527777777777778,1.0547945205479454
0.4541666666666667,1.0547945205479454
0.4555555555555556,1.0410958904109586
0.45694444444444443,1.0410958904109586
0.4583333333333333,1.0273972602739727
0.45972222222222225,1.013698630136986
0.46111111111111114,1.013698630136986
0.4625000000000001,1.0
0.46388888888888885,0.9863013698630141
0.4652777777777778,0.9863013698630141
0.4666666666666667,0.9726027397260273
0.4680555555555556,0.9726027397260273
0.4694444444444445,0.9589041095890414
0.4708333333333333,0.9452054794520546
0.4722222222222222,0.9452054794520546
0.47361111111111115,0.9315068493150687
0.47500000000000003,0.9315068493150687
0.476388888888889,0.9178082191780819
0.47777777777777775,0.904109589041096
0.4791666666666667,0.904109589041096
0.48055555555555557,0.8904109589041092
0.4819444444444445,0.8767123287671232
0.4833333333333334,0.8767123287671232
0.4847222222222222,0.8630136986301373
0.4861111111111111,0.8630136986301373
0.48750000000000004,0.8493150684931505
0.48888888888888893,0.8493150684931505
0.4902777777777778,0.8356164383561646
0.49166666666666664,0.8219178082191778
0.4930555555555556,0.8219178082191778
0.49444444444444446,0.8082191780821919
0.49583333333333335,0.8082191780821919
0.4972222222222223,0.7945205479452051
0.4986111111111111,0.7808219178082192
0.5,0.7808219178082192
0.5013888888888889,0.7671232876712333
0.5027777777777778,0.7671232876712333
0.5041666666666668,0.7534246575342465
0.5055555555555555,0.7534246575342465
0.5069444444444444,0.7397260273972606
0.5083333333333333,0.7260273972602738
0.5097222222222223,0.7260273972602738
0.5111111111111112,0.7123287671232879
0.5125,0.7123287671232879
0.5138888888888888,0.698630136986301
0.5152777777777778,0.698630136986301
0.5166666666666667,0.6849315068493151
0.5180555555555556,0.6712328767123283
0.5194444444444444,0.6712328767123283
0.5208333333333334,0.6575342465753424
0.5222222222222223,0.6575342465753424
0.5236111111111111,0.6438356164383565
0.525,0.6438356164383565
0.5263888888888889,0.6301369863013697
0.5277777777777778,0.6301369863013697
0.5291666666666667,0.6164383561643838
0.5305555555555556,0.602739726027397
0.5319444444444446,0.602739726027397
0.5333333333333334,0.5890410958904111
0.5347222222222222,0.5890410958904111
0.5361111111111111,0.5753424657534243
0.5375000000000001,0.5753424657534243
0.538888888888889,0.5616438356164384
0.5402777777777779,0.5616438356164384
0.5416666666666666,0.5479452054794525
0.5430555555555556,0.5479452054794525
0.5444444444444445,0.5342465753424657
0.5458333333333334,0.5342465753424657
0.5472222222222223,0.5205479452054798
0.5486111111111112,0.5205479452054798
0.55,0.506849315068493
0.5513888888888889,0.506849315068493
0.5527777777777778,0.49315068493150704
0.5541666666666667,0.49315068493150704
0.5555555555555556,0.47945205479452024
0.5569444444444445,0.47945205479452024
0.5583333333333333,0.46575342465753433
0.5597222222222222,0.46575342465753433
0.5611111111111112,0.45205479452054753
0.5625,0.45205479452054753
0.5638888888888889,0.4383561643835616
0.5652777777777778,0.4383561643835616
0.5666666666666668,0.4246575342465757
0.5680555555555556,0.4246575342465757
0.5694444444444444,0.4109589041095889
0.5708333333333333,0.4109589041095889
0.5722222222222223,0.397260273972603
0.5736111111111112,0.397260273972603
0.5750000000000001,0.3835616438356162
0.5763888888888888,0.3835616438356162
0.5777777777777778,0.3698630136986303
0.5791666666666667,0.3698630136986303
0.5805555555555556,0.3561643835616435
0.5819444444444445,0.3561643835616435
0.5833333333333334,0.34246575342465757
0.5847222222222223,0.34246575342465757
0.5861111111111111,0.32876712328767166
0.5875,0.32876712328767166
0.588888888888889,0.31506849315068486
0.5902777777777778,0.31506849315068486
0.5916666666666667,0.30136986301369895
0.5930555555555556,0.30136986301369895
0.5944444444444446,0.28767123287671215
0.5958333333333334,0.28767123287671215
0.5972222222222222,0.27397260273972623
0.5986111111111111,0.27397260273972623
0.6000000000000001,0.27397260273972623
0.601388888888889,0.26027397260273943
0.6027777777777779,0.26027397260273943
0.6041666666666666,0.24657534246575352
0.6055555555555556,0.24657534246575352
0.6069444444444445,0.23287671232876672
0.6083333333333334,0.23287671232876672
0.6097222222222223,0.2191780821917808
0.6111111111111112,0.2191780821917808
0.6125,0.2054794520547949
0.6138888888888889,0.2054794520547949
0.6152777777777778,0.1917808219178081
0.6166666666666667,0.1917808219178081
0.6180555555555556,0.17808219178082219
0.6194444444444445,0.17808219178082219
0.6208333333333333,0.17808219178082219
0.6222222222222222,0.16438356164383539
0.6236111111111112,0.16438356164383539
0.625,0.15068493150684947
0.6263888888888889,0.15068493150684947
0.6277777777777778,0.13698630136986267
0.6291666666666668,0.13698630136986267
0.6305555555555556,0.13698630136986267
0.6319444444444444,0.12328767123287676
0.6333333333333333,0.12328767123287676
0.6347222222222223,0.10958904109589085
0.6361111111111112,0.10958904109589085
0.6375000000000001,0.09589041095890405
0.6388888888888888,0.09589041095890405
0.6402777777777778,0.08219178082191814
0.6416666666666667,0.08219178082191814
0.6430555555555556,0.08219178082191814
0.6444444444444445,0.06849315068493134
0.6458333333333334,0.06849315068493134
0.6472222222222223,0.054794520547945424
0.6486111111111111,0.054794520547945424
0.65,0.054794520547945424
0.651388888888889,0.041095890410958624
0.6527777777777778,0.041095890410958624
0.6541666666666667,0.027397260273972712
0.6555555555555556,0.027397260273972712
0.6569444444444446,0.013698630136985912
0.6583333333333334,0.013698630136985912
0.6597222222222222,0.013698630136985912
0.6611111111111111,0.013698630136985912
0.6625000000000001,0.006849315068492956
